,title,start_time,end_time,exercise_title,exercise_notes,set_index,set_type,weight_kg,reps,duration_seconds,day,month,year,m-y
936,Pecho-tríceps,2023-05-22 11:10:00,2023-05-22 12:30:00,Cable Overhead (Extensión De Triceps),,2,normal,15.0,12,,22,5,2023,05-2023
937,Pecho-tríceps,2023-05-22 11:10:00,2023-05-22 12:30:00,Cable Overhead (Extensión De Triceps),,3,normal,15.0,12,,22,5,2023,05-2023
938,Espalda-Bíceps,2023-05-19 10:58:00,2023-05-19 12:05:00,Bicep Curl (Dumbbell),,1,normal,7.0,12,,19,5,2023,05-2023
939,Espalda-Bíceps,2023-05-19 10:58:00,2023-05-19 12:05:00,Bicep Curl (Dumbbell),,2,normal,8.0,12,,19,5,2023,05-2023
940,Espalda-Bíceps,2023-05-19 10:58:00,2023-05-19 12:05:00,Bicep Curl (Dumbbell),,3,normal,8.0,12,,19,5,2023,05-2023
941,Espalda-Bíceps,2023-05-19 10:58:00,2023-05-19 12:05:00,Lat Pulldown (Cable),,1,normal,40.0,12,,19,5,2023,05-2023
942,Espalda-Bíceps,2023-05-19 10:58:00,2023-05-19 12:05:00,Lat Pulldown (Cable),,2,normal,40.0,12,,19,5,2023,05-2023
943,Espalda-Bíceps,2023-05-19 10:58:00,2023-05-19 12:05:00,Lat Pulldown (Cable),,3,normal,40.0,12,,19,5,2023,05-2023
944,Espalda-Bíceps,2023-05-19 10:58:00,2023-05-19 12:05:00,Seated Cable Row - Bar Grip,,1,normal,40.0,12,,19,5,2023,05-2023
945,Espalda-Bíceps,2023-05-19 10:58:00,2023-05-19 12:05:00,Seated Cable Row - Bar Grip,,2,normal,40.0,12,,19,5,2023,05-2023
946,Espalda-Bíceps,2023-05-19 10:58:00,2023-05-19 12:05:00,Seated Cable Row - Bar Grip,,3,normal,40.0,12,,19,5,2023,05-2023
947,Espalda-Bíceps,2023-05-19 10:58:00,2023-05-19 12:05:00,Single Arm Cable Row,,1,normal,35.0,12,,19,5,2023,05-2023
948,Espalda-Bíceps,2023-05-19 10:58:00,2023-05-19 12:05:00,Single Arm Cable Row,,2,normal,30.0,12,,19,5,2023,05-2023
949,Espalda-Bíceps,2023-05-19 10:58:00,2023-05-19 12:05:00,Single Arm Cable Row,,3,normal,30.0,12,,19,5,2023,05-2023
950,Espalda-Bíceps,2023-05-19 10:58:00,2023-05-19 12:05:00,Hammer Curl (Dumbbell),,1,normal,7.0,12,,19,5,2023,05-2023
951,Espalda-Bíceps,2023-05-19 10:58:00,2023-05-19 12:05:00,Hammer Curl (Dumbbell),,2,normal,7.0,12,,19,5,2023,05-2023
952,Espalda-Bíceps,2023-05-19 10:58:00,2023-05-19 12:05:00,Hammer Curl (Dumbbell),,3,normal,7.0,10,,19,5,2023,05-2023
953,Espalda-Bíceps,2023-05-19 10:58:00,2023-05-19 12:05:00,Shrug (Dumbbell),,1,normal,12.0,12,,19,5,2023,05-2023
954,Espalda-Bíceps,2023-05-19 10:58:00,2023-05-19 12:05:00,Shrug (Dumbbell),,2,normal,12.0,12,,19,5,2023,05-2023
955,Espalda-Bíceps,2023-05-19 10:58:00,2023-05-19 12:05:00,Shrug (Dumbbell),,3,normal,12.0,12,,19,5,2023,05-2023
956,Espalda-Bíceps,2023-05-19 10:58:00,2023-05-19 12:05:00,Face Pull,,1,normal,35.0,12,,19,5,2023,05-2023
957,Espalda-Bíceps,2023-05-19 10:58:00,2023-05-19 12:05:00,Face Pull,,2,normal,35.0,12,,19,5,2023,05-2023
958,Espalda-Bíceps,2023-05-19 10:58:00,2023-05-19 12:05:00,Face Pull,,3,normal,35.0,12,,19,5,2023,05-2023
959,Pecho-tríceps,2023-05-04 11:06:00,2023-05-04 12:21:00,Bench Press (Barbell),,1,normal,42.6,12,,4,5,2023,05-2023
960,Pecho-tríceps,2023-05-04 11:06:00,2023-05-04 12:21:00,Bench Press (Barbell),,2,normal,52.0,12,,4,5,2023,05-2023
961,Pecho-tríceps,2023-05-04 11:06:00,2023-05-04 12:21:00,Bench Press (Barbell),,3,normal,52.0,12,,4,5,2023,05-2023
962,Pecho-tríceps,2023-05-04 11:06:00,2023-05-04 12:21:00,Iso-Lateral Chest Press (Machine),,1,normal,31.8,12,,4,5,2023,05-2023
963,Pecho-tríceps,2023-05-04 11:06:00,2023-05-04 12:21:00,Iso-Lateral Chest Press (Machine),,2,normal,31.8,12,,4,5,2023,05-2023
964,Pecho-tríceps,2023-05-04 11:06:00,2023-05-04 12:21:00,Iso-Lateral Chest Press (Machine),,3,normal,31.8,12,,4,5,2023,05-2023
965,Pecho-tríceps,2023-05-04 11:06:00,2023-05-04 12:21:00,Cable Fly Crossovers,,1,normal,15.0,12,,4,5,2023,05-2023
966,Pecho-tríceps,2023-05-04 11:06:00,2023-05-04 12:21:00,Cable Fly Crossovers,,2,normal,15.0,12,,4,5,2023,05-2023
967,Pecho-tríceps,2023-05-04 11:06:00,2023-05-04 12:21:00,Cable Fly Crossovers,,3,normal,15.0,12,,4,5,2023,05-2023
968,Pecho-tríceps,2023-05-04 11:06:00,2023-05-04 12:21:00,Seated Shoulder Press (Machine),,1,normal,35.0,12,,4,5,2023,05-2023
969,Pecho-tríceps,2023-05-04 11:06:00,2023-05-04 12:21:00,Seated Shoulder Press (Machine),,2,normal,40.0,12,,4,5,2023,05-2023
970,Pecho-tríceps,2023-05-04 11:06:00,2023-05-04 12:21:00,Seated Shoulder Press (Machine),,3,normal,40.0,12,,4,5,2023,05-2023
971,Pecho-tríceps,2023-05-04 11:06:00,2023-05-04 12:21:00,Seated Dip Machine,,1,normal,45.0,12,,4,5,2023,05-2023
972,Pecho-tríceps,2023-05-04 11:06:00,2023-05-04 12:21:00,Seated Dip Machine,,2,normal,50.0,12,,4,5,2023,05-2023
973,Pecho-tríceps,2023-05-04 11:06:00,2023-05-04 12:21:00,Seated Dip Machine,,3,normal,50.0,12,,4,5,2023,05-2023
974,Pecho-tríceps,2023-05-04 11:06:00,2023-05-04 12:21:00,Lateral Raise (Cable),,1,normal,5.0,12,,4,5,2023,05-2023
975,Pecho-tríceps,2023-05-04 11:06:00,2023-05-04 12:21:00,Lateral Raise (Cable),,2,normal,5.0,12,,4,5,2023,05-2023
976,Pecho-tríceps,2023-05-04 11:06:00,2023-05-04 12:21:00,Lateral Raise (Cable),,3,normal,5.0,12,,4,5,2023,05-2023
977,Pecho-tríceps,2023-05-04 11:06:00,2023-05-04 12:21:00,Triceps Pushdown,,1,normal,40.0,12,,4,5,2023,05-2023
978,Pecho-tríceps,2023-05-04 11:06:00,2023-05-04 12:21:00,Triceps Pushdown,,2,normal,40.0,12,,4,5,2023,05-2023
979,Pecho-tríceps,2023-05-04 11:06:00,2023-05-04 12:21:00,Triceps Pushdown,,3,normal,40.0,12,,4,5,2023,05-2023
980,Pecho-tríceps,2023-05-04 11:06:00,2023-05-04 12:21:00,Cable Overhead (Extensión De Triceps),,1,normal,20.0,12,,4,5,2023,05-2023
981,Pecho-tríceps,2023-05-04 11:06:00,2023-05-04 12:21:00,Cable Overhead (Extensión De Triceps),,2,normal,20.0,12,,4,5,2023,05-2023
982,Pecho-tríceps,2023-05-04 11:06:00,2023-05-04 12:21:00,Cable Overhead (Extensión De Triceps),,3,normal,15.0,12,,4,5,2023,05-2023
983,Pecho-tríceps,2023-04-13 15:56:00,2023-04-13 16:56:00,Bench Press (Barbell),,1,normal,57.0,10,,13,4,2023,04-2023
984,Pecho-tríceps,2023-04-13 15:56:00,2023-04-13 16:56:00,Bench Press (Barbell),,2,normal,57.0,9,,13,4,2023,04-2023
985,Pecho-tríceps,2023-04-13 15:56:00,2023-04-13 16:56:00,Bench Press (Barbell),,3,normal,57.0,8,,13,4,2023,04-2023
986,Pecho-tríceps,2023-04-13 15:56:00,2023-04-13 16:56:00,Iso-Lateral Chest Press (Machine),,1,normal,31.8,12,,13,4,2023,04-2023
987,Pecho-tríceps,2023-04-13 15:56:00,2023-04-13 16:56:00,Iso-Lateral Chest Press (Machine),,2,normal,36.8,12,,13,4,2023,04-2023
988,Pecho-tríceps,2023-04-13 15:56:00,2023-04-13 16:56:00,Iso-Lateral Chest Press (Machine),,3,normal,36.8,10,,13,4,2023,04-2023
989,Pecho-tríceps,2023-04-13 15:56:00,2023-04-13 16:56:00,Cable Fly Crossovers,,1,normal,15.0,12,,13,4,2023,04-2023
990,Pecho-tríceps,2023-04-13 15:56:00,2023-04-13 16:56:00,Cable Fly Crossovers,,2,normal,20.0,12,,13,4,2023,04-2023
991,Pecho-tríceps,2023-04-13 15:56:00,2023-04-13 16:56:00,Cable Fly Crossovers,,3,normal,20.0,12,,13,4,2023,04-2023
992,Pecho-tríceps,2023-04-13 15:56:00,2023-04-13 16:56:00,Seated Shoulder Press (Machine),,1,normal,35.0,12,,13,4,2023,04-2023
993,Pecho-tríceps,2023-04-13 15:56:00,2023-04-13 16:56:00,Seated Shoulder Press (Machine),,2,normal,40.0,12,,13,4,2023,04-2023
994,Pecho-tríceps,2023-04-13 15:56:00,2023-04-13 16:56:00,Seated Shoulder Press (Machine),,3,normal,45.0,11,,13,4,2023,04-2023
995,Pecho-tríceps,2023-04-13 15:56:00,2023-04-13 16:56:00,Seated Dip Machine,,1,normal,45.0,12,,13,4,2023,04-2023
996,Pecho-tríceps,2023-04-13 15:56:00,2023-04-13 16:56:00,Seated Dip Machine,,2,normal,45.0,12,,13,4,2023,04-2023
997,Pecho-tríceps,2023-04-13 15:56:00,2023-04-13 16:56:00,Seated Dip Machine,,3,normal,45.0,12,,13,4,2023,04-2023
998,Pecho-tríceps,2023-04-13 15:56:00,2023-04-13 16:56:00,Lateral Raise (Cable),,1,normal,7.0,12,,13,4,2023,04-2023
999,Pecho-tríceps,2023-04-13 15:56:00,2023-04-13 16:56:00,Lateral Raise (Cable),,2,normal,7.0,12,,13,4,2023,04-2023
1000,Pecho-tríceps,2023-04-13 15:56:00,2023-04-13 16:56:00,Lateral Raise (Cable),,3,normal,7.0,12,,13,4,2023,04-2023
1001,Pecho-tríceps,2023-04-13 15:56:00,2023-04-13 16:56:00,Triceps Pushdown,,1,normal,40.0,12,,13,4,2023,04-2023
1002,Pecho-tríceps,2023-04-13 15:56:00,2023-04-13 16:56:00,Triceps Pushdown,,2,normal,45.0,11,,13,4,2023,04-2023
1003,Pecho-tríceps,2023-04-13 15:56:00,2023-04-13 16:56:00,Triceps Pushdown,,3,normal,45.0,10,,13,4,2023,04-2023
1004,Pecho-tríceps,2023-04-13 15:56:00,2023-04-13 16:56:00,Cable Overhead (Extensión De Triceps),,1,normal,20.0,12,,13,4,2023,04-2023
1005,Pecho-tríceps,2023-04-13 15:56:00,2023-04-13 16:56:00,Cable Overhead (Extensión De Triceps),,2,normal,25.0,12,,13,4,2023,04-2023
1006,Pecho-tríceps,2023-04-13 15:56:00,2023-04-13 16:56:00,Cable Overhead (Extensión De Triceps),,3,normal,25.0,12,,13,4,2023,04-2023
1007,Espalda-Bíceps,2023-04-11 10:49:00,2023-04-11 12:08:00,Bicep Curl (Dumbbell),,1,normal,8.5,12,,11,4,2023,04-2023
1008,Espalda-Bíceps,2023-04-11 10:49:00,2023-04-11 12:08:00,Bicep Curl (Dumbbell),,2,normal,8.5,12,,11,4,2023,04-2023
1009,Espalda-Bíceps,2023-04-11 10:49:00,2023-04-11 12:08:00,Bicep Curl (Dumbbell),,3,normal,8.5,12,,11,4,2023,04-2023
1010,Espalda-Bíceps,2023-04-11 10:49:00,2023-04-11 12:08:00,Lat Pulldown (Cable),,1,normal,40.0,12,,11,4,2023,04-2023
1011,Espalda-Bíceps,2023-04-11 10:49:00,2023-04-11 12:08:00,Lat Pulldown (Cable),,2,normal,45.0,12,,11,4,2023,04-2023
1012,Espalda-Bíceps,2023-04-11 10:49:00,2023-04-11 12:08:00,Lat Pulldown (Cable),,3,normal,45.0,12,,11,4,2023,04-2023
1013,Espalda-Bíceps,2023-04-11 10:49:00,2023-04-11 12:08:00,Seated Cable Row - Bar Grip,,1,normal,40.0,12,,11,4,2023,04-2023
1014,Espalda-Bíceps,2023-04-11 10:49:00,2023-04-11 12:08:00,Seated Cable Row - Bar Grip,,2,normal,40.0,12,,11,4,2023,04-2023
1015,Espalda-Bíceps,2023-04-11 10:49:00,2023-04-11 12:08:00,Seated Cable Row - Bar Grip,,3,normal,45.0,12,,11,4,2023,04-2023
1016,Espalda-Bíceps,2023-04-11 10:49:00,2023-04-11 12:08:00,Single Arm Cable Row,,1,normal,35.0,12,,11,4,2023,04-2023
1017,Espalda-Bíceps,2023-04-11 10:49:00,2023-04-11 12:08:00,Single Arm Cable Row,,2,normal,35.0,12,,11,4,2023,04-2023
1018,Espalda-Bíceps,2023-04-11 10:49:00,2023-04-11 12:08:00,Single Arm Cable Row,,3,normal,35.0,12,,11,4,2023,04-2023
1019,Espalda-Bíceps,2023-04-11 10:49:00,2023-04-11 12:08:00,Hammer Curl (Dumbbell),,1,normal,8.5,12,,11,4,2023,04-2023
1020,Espalda-Bíceps,2023-04-11 10:49:00,2023-04-11 12:08:00,Hammer Curl (Dumbbell),,2,normal,8.5,12,,11,4,2023,04-2023
1021,Espalda-Bíceps,2023-04-11 10:49:00,2023-04-11 12:08:00,Hammer Curl (Dumbbell),,3,normal,8.5,10,,11,4,2023,04-2023
1022,Espalda-Bíceps,2023-04-11 10:49:00,2023-04-11 12:08:00,Shrug (Dumbbell),,1,normal,12.0,12,,11,4,2023,04-2023
1023,Espalda-Bíceps,2023-04-11 10:49:00,2023-04-11 12:08:00,Shrug (Dumbbell),,2,normal,12.0,12,,11,4,2023,04-2023
1024,Espalda-Bíceps,2023-04-11 10:49:00,2023-04-11 12:08:00,Shrug (Dumbbell),,3,normal,12.0,12,,11,4,2023,04-2023
1025,Espalda-Bíceps,2023-04-11 10:49:00,2023-04-11 12:08:00,Face Pull,,1,normal,40.0,12,,11,4,2023,04-2023
1026,Espalda-Bíceps,2023-04-11 10:49:00,2023-04-11 12:08:00,Face Pull,,2,normal,40.0,12,,11,4,2023,04-2023
1027,Espalda-Bíceps,2023-04-11 10:49:00,2023-04-11 12:08:00,Face Pull,,3,normal,40.0,12,,11,4,2023,04-2023
1028,Espalda-Bíceps,2023-04-11 10:49:00,2023-04-11 12:08:00,Chin Up (Weighted),,1,normal,,6,,11,4,2023,04-2023
1029,Pecho-tríceps,2023-04-10 11:19:00,2023-04-10 12:19:00,Bench Press (Barbell),,1,normal,52.0,12,,10,4,2023,04-2023
1030,Pecho-tríceps,2023-04-10 11:19:00,2023-04-10 12:19:00,Bench Press (Barbell),,2,normal,52.0,12,,10,4,2023,04-2023
1031,Pecho-tríceps,2023-04-10 11:19:00,2023-04-10 12:19:00,Bench Press (Barbell),,3,normal,52.0,10,,10,4,2023,04-2023
1032,Pecho-tríceps,2023-04-10 11:19:00,2023-04-10 12:19:00,Iso-Lateral Chest Press (Machine),,1,normal,31.8,12,,10,4,2023,04-2023
1033,Pecho-tríceps,2023-04-10 11:19:00,2023-04-10 12:19:00,Iso-Lateral Chest Press (Machine),,2,normal,36.8,12,,10,4,2023,04-2023
1034,Pecho-tríceps,2023-04-10 11:19:00,2023-04-10 12:19:00,Iso-Lateral Chest Press (Machine),,3,normal,36.8,10,,10,4,2023,04-2023
1035,Pecho-tríceps,2023-04-10 11:19:00,2023-04-10 12:19:00,Cable Fly Crossovers,,1,normal,15.0,12,,10,4,2023,04-2023
1036,Pecho-tríceps,2023-04-10 11:19:00,2023-04-10 12:19:00,Cable Fly Crossovers,,2,normal,15.0,12,,10,4,2023,04-2023
1037,Pecho-tríceps,2023-04-10 11:19:00,2023-04-10 12:19:00,Cable Fly Crossovers,,3,normal,15.0,12,,10,4,2023,04-2023
1038,Pecho-tríceps,2023-04-10 11:19:00,2023-04-10 12:19:00,Seated Shoulder Press (Machine),,1,normal,35.0,12,,10,4,2023,04-2023
1039,Pecho-tríceps,2023-04-10 11:19:00,2023-04-10 12:19:00,Seated Shoulder Press (Machine),,2,normal,40.0,12,,10,4,2023,04-2023
1040,Pecho-tríceps,2023-04-10 11:19:00,2023-04-10 12:19:00,Seated Shoulder Press (Machine),,3,normal,45.0,11,,10,4,2023,04-2023
1041,Pecho-tríceps,2023-04-10 11:19:00,2023-04-10 12:19:00,Seated Dip Machine,,1,normal,45.0,12,,10,4,2023,04-2023
1042,Pecho-tríceps,2023-04-10 11:19:00,2023-04-10 12:19:00,Seated Dip Machine,,2,normal,45.0,12,,10,4,2023,04-2023
1043,Pecho-tríceps,2023-04-10 11:19:00,2023-04-10 12:19:00,Seated Dip Machine,,3,normal,45.0,12,,10,4,2023,04-2023
1044,Pecho-tríceps,2023-04-10 11:19:00,2023-04-10 12:19:00,Lateral Raise (Cable),,1,normal,7.0,12,,10,4,2023,04-2023
1045,Pecho-tríceps,2023-04-10 11:19:00,2023-04-10 12:19:00,Lateral Raise (Cable),,2,normal,7.0,12,,10,4,2023,04-2023
1046,Pecho-tríceps,2023-04-10 11:19:00,2023-04-10 12:19:00,Lateral Raise (Cable),,3,normal,7.0,12,,10,4,2023,04-2023
1047,Pecho-tríceps,2023-04-10 11:19:00,2023-04-10 12:19:00,Triceps Pushdown,,1,normal,40.0,12,,10,4,2023,04-2023
1048,Pecho-tríceps,2023-04-10 11:19:00,2023-04-10 12:19:00,Triceps Pushdown,,2,normal,45.0,11,,10,4,2023,04-2023
1049,Pecho-tríceps,2023-04-10 11:19:00,2023-04-10 12:19:00,Triceps Pushdown,,3,normal,45.0,10,,10,4,2023,04-2023
1050,Pecho-tríceps,2023-04-10 11:19:00,2023-04-10 12:19:00,Cable Overhead (Extensión De Triceps),,1,normal,20.0,12,,10,4,2023,04-2023
1051,Pecho-tríceps,2023-04-10 11:19:00,2023-04-10 12:19:00,Cable Overhead (Extensión De Triceps),,2,normal,25.0,12,,10,4,2023,04-2023
1052,Pecho-tríceps,2023-04-10 11:19:00,2023-04-10 12:19:00,Cable Overhead (Extensión De Triceps),,3,normal,25.0,12,,10,4,2023,04-2023
1053,Espalda-Bíceps,2023-04-04 11:09:00,2023-04-04 12:15:00,Bicep Curl (Dumbbell),,1,normal,8.5,12,,4,4,2023,04-2023
1054,Espalda-Bíceps,2023-04-04 11:09:00,2023-04-04 12:15:00,Bicep Curl (Dumbbell),,2,normal,8.5,12,,4,4,2023,04-2023
1055,Espalda-Bíceps,2023-04-04 11:09:00,2023-04-04 12:15:00,Bicep Curl (Dumbbell),,3,normal,8.5,12,,4,4,2023,04-2023
1056,Espalda-Bíceps,2023-04-04 11:09:00,2023-04-04 12:15:00,Lat Pulldown (Cable),,1,normal,40.0,12,,4,4,2023,04-2023
1057,Espalda-Bíceps,2023-04-04 11:09:00,2023-04-04 12:15:00,Lat Pulldown (Cable),,2,normal,45.0,12,,4,4,2023,04-2023
1058,Espalda-Bíceps,2023-04-04 11:09:00,2023-04-04 12:15:00,Lat Pulldown (Cable),,3,normal,45.0,12,,4,4,2023,04-2023
1059,Espalda-Bíceps,2023-04-04 11:09:00,2023-04-04 12:15:00,Seated Cable Row - Bar Grip,,1,normal,40.0,12,,4,4,2023,04-2023
1060,Espalda-Bíceps,2023-04-04 11:09:00,2023-04-04 12:15:00,Seated Cable Row - Bar Grip,,2,normal,40.0,12,,4,4,2023,04-2023
1061,Espalda-Bíceps,2023-04-04 11:09:00,2023-04-04 12:15:00,Seated Cable Row - Bar Grip,,3,normal,45.0,10,,4,4,2023,04-2023
1062,Espalda-Bíceps,2023-04-04 11:09:00,2023-04-04 12:15:00,Single Arm Cable Row,,1,normal,35.0,12,,4,4,2023,04-2023
1063,Espalda-Bíceps,2023-04-04 11:09:00,2023-04-04 12:15:00,Single Arm Cable Row,,2,normal,35.0,12,,4,4,2023,04-2023
1064,Espalda-Bíceps,2023-04-04 11:09:00,2023-04-04 12:15:00,Single Arm Cable Row,,3,normal,35.0,12,,4,4,2023,04-2023
1065,Espalda-Bíceps,2023-04-04 11:09:00,2023-04-04 12:15:00,Hammer Curl (Dumbbell),,1,normal,8.5,12,,4,4,2023,04-2023
1066,Espalda-Bíceps,2023-04-04 11:09:00,2023-04-04 12:15:00,Hammer Curl (Dumbbell),,2,normal,8.5,12,,4,4,2023,04-2023
1067,Espalda-Bíceps,2023-04-04 11:09:00,2023-04-04 12:15:00,Hammer Curl (Dumbbell),,3,normal,8.5,10,,4,4,2023,04-2023
1068,Espalda-Bíceps,2023-04-04 11:09:00,2023-04-04 12:15:00,Shrug (Dumbbell),,1,normal,12.0,12,,4,4,2023,04-2023
1069,Espalda-Bíceps,2023-04-04 11:09:00,2023-04-04 12:15:00,Shrug (Dumbbell),,2,normal,12.0,12,,4,4,2023,04-2023
1070,Espalda-Bíceps,2023-04-04 11:09:00,2023-04-04 12:15:00,Shrug (Dumbbell),,3,normal,12.0,12,,4,4,2023,04-2023
1071,Espalda-Bíceps,2023-04-04 11:09:00,2023-04-04 12:15:00,Face Pull,,1,normal,40.0,12,,4,4,2023,04-2023
1072,Espalda-Bíceps,2023-04-04 11:09:00,2023-04-04 12:15:00,Face Pull,,2,normal,40.0,12,,4,4,2023,04-2023
1073,Espalda-Bíceps,2023-04-04 11:09:00,2023-04-04 12:15:00,Face Pull,,3,normal,40.0,12,,4,4,2023,04-2023
1074,Espalda-Bíceps,2023-04-04 11:09:00,2023-04-04 12:15:00,Chin Up (Weighted),,1,normal,,6,,4,4,2023,04-2023
1075,Espalda-Bíceps,2023-04-04 11:09:00,2023-04-04 12:15:00,Chin Up (Weighted),,2,normal,,4,,4,4,2023,04-2023
1076,Pecho-tríceps,2023-04-03 11:13:00,2023-04-03 12:33:00,Bench Press (Barbell),,1,normal,50.0,12,,3,4,2023,04-2023
1077,Pecho-tríceps,2023-04-03 11:13:00,2023-04-03 12:33:00,Bench Press (Barbell),,2,normal,50.0,12,,3,4,2023,04-2023
1078,Pecho-tríceps,2023-04-03 11:13:00,2023-04-03 12:33:00,Bench Press (Barbell),,3,normal,52.5,10,,3,4,2023,04-2023
1079,Pecho-tríceps,2023-04-03 11:13:00,2023-04-03 12:33:00,Iso-Lateral Chest Press (Machine),,1,normal,31.8,12,,3,4,2023,04-2023
1080,Pecho-tríceps,2023-04-03 11:13:00,2023-04-03 12:33:00,Iso-Lateral Chest Press (Machine),,2,normal,31.8,12,,3,4,2023,04-2023
1081,Pecho-tríceps,2023-04-03 11:13:00,2023-04-03 12:33:00,Iso-Lateral Chest Press (Machine),,3,normal,36.8,12,,3,4,2023,04-2023
1082,Pecho-tríceps,2023-04-03 11:13:00,2023-04-03 12:33:00,Cable Fly Crossovers,,1,normal,15.0,12,,3,4,2023,04-2023
1083,Pecho-tríceps,2023-04-03 11:13:00,2023-04-03 12:33:00,Cable Fly Crossovers,,2,normal,15.0,12,,3,4,2023,04-2023
1084,Pecho-tríceps,2023-04-03 11:13:00,2023-04-03 12:33:00,Cable Fly Crossovers,,3,normal,15.0,12,,3,4,2023,04-2023
1085,Pecho-tríceps,2023-04-03 11:13:00,2023-04-03 12:33:00,Seated Shoulder Press (Machine),,1,normal,35.0,12,,3,4,2023,04-2023
1086,Pecho-tríceps,2023-04-03 11:13:00,2023-04-03 12:33:00,Seated Shoulder Press (Machine),,2,normal,35.0,12,,3,4,2023,04-2023
1087,Pecho-tríceps,2023-04-03 11:13:00,2023-04-03 12:33:00,Seated Shoulder Press (Machine),,3,normal,40.0,12,,3,4,2023,04-2023
1088,Pecho-tríceps,2023-04-03 11:13:00,2023-04-03 12:33:00,Lateral Raise (Cable),,1,normal,7.0,12,,3,4,2023,04-2023
1089,Pecho-tríceps,2023-04-03 11:13:00,2023-04-03 12:33:00,Lateral Raise (Cable),,2,normal,7.0,12,,3,4,2023,04-2023
1090,Pecho-tríceps,2023-04-03 11:13:00,2023-04-03 12:33:00,Lateral Raise (Cable),,3,normal,7.0,12,,3,4,2023,04-2023
1091,Pecho-tríceps,2023-04-03 11:13:00,2023-04-03 12:33:00,Triceps Pushdown,,1,normal,40.0,12,,3,4,2023,04-2023
1092,Pecho-tríceps,2023-04-03 11:13:00,2023-04-03 12:33:00,Triceps Pushdown,,2,normal,40.0,12,,3,4,2023,04-2023
1093,Pecho-tríceps,2023-04-03 11:13:00,2023-04-03 12:33:00,Triceps Pushdown,,3,normal,45.0,12,,3,4,2023,04-2023
1094,Pecho-tríceps,2023-04-03 11:13:00,2023-04-03 12:33:00,Cable Overhead (Extensión De Triceps),,1,normal,20.0,12,,3,4,2023,04-2023
1095,Pecho-tríceps,2023-04-03 11:13:00,2023-04-03 12:33:00,Cable Overhead (Extensión De Triceps),,2,normal,25.0,12,,3,4,2023,04-2023
1096,Pecho-tríceps,2023-04-03 11:13:00,2023-04-03 12:33:00,Cable Overhead (Extensión De Triceps),,3,normal,25.0,12,,3,4,2023,04-2023
1097,Espalda-Bíceps,2023-03-31 11:13:00,2023-03-31 12:28:00,Bicep Curl (Dumbbell),,1,normal,8.0,12,,31,3,2023,03-2023
1098,Espalda-Bíceps,2023-03-31 11:13:00,2023-03-31 12:28:00,Bicep Curl (Dumbbell),,2,normal,8.0,12,,31,3,2023,03-2023
1099,Espalda-Bíceps,2023-03-31 11:13:00,2023-03-31 12:28:00,Bicep Curl (Dumbbell),,3,normal,8.0,12,,31,3,2023,03-2023
1100,Espalda-Bíceps,2023-03-31 11:13:00,2023-03-31 12:28:00,Lat Pulldown (Cable),,1,normal,40.0,12,,31,3,2023,03-2023
1101,Espalda-Bíceps,2023-03-31 11:13:00,2023-03-31 12:28:00,Lat Pulldown (Cable),,2,normal,40.0,12,,31,3,2023,03-2023
1102,Espalda-Bíceps,2023-03-31 11:13:00,2023-03-31 12:28:00,Lat Pulldown (Cable),,3,normal,45.0,12,,31,3,2023,03-2023
1103,Espalda-Bíceps,2023-03-31 11:13:00,2023-03-31 12:28:00,Seated Cable Row - Bar Grip,,1,normal,40.0,12,,31,3,2023,03-2023
1104,Espalda-Bíceps,2023-03-31 11:13:00,2023-03-31 12:28:00,Seated Cable Row - Bar Grip,,2,normal,40.0,12,,31,3,2023,03-2023
1105,Espalda-Bíceps,2023-03-31 11:13:00,2023-03-31 12:28:00,Seated Cable Row - Bar Grip,,3,normal,40.0,12,,31,3,2023,03-2023
1106,Espalda-Bíceps,2023-03-31 11:13:00,2023-03-31 12:28:00,Single Arm Cable Row,,1,normal,35.0,12,,31,3,2023,03-2023
1107,Espalda-Bíceps,2023-03-31 11:13:00,2023-03-31 12:28:00,Single Arm Cable Row,,2,normal,35.0,12,,31,3,2023,03-2023
1108,Espalda-Bíceps,2023-03-31 11:13:00,2023-03-31 12:28:00,Single Arm Cable Row,,3,normal,35.0,12,,31,3,2023,03-2023
1109,Espalda-Bíceps,2023-03-31 11:13:00,2023-03-31 12:28:00,Hammer Curl (Dumbbell),,1,normal,8.0,12,,31,3,2023,03-2023
1110,Espalda-Bíceps,2023-03-31 11:13:00,2023-03-31 12:28:00,Hammer Curl (Dumbbell),,2,normal,8.0,12,,31,3,2023,03-2023
1111,Espalda-Bíceps,2023-03-31 11:13:00,2023-03-31 12:28:00,Hammer Curl (Dumbbell),,3,normal,8.0,12,,31,3,2023,03-2023
1112,Espalda-Bíceps,2023-03-31 11:13:00,2023-03-31 12:28:00,Shrug (Dumbbell),,1,normal,12.0,12,,31,3,2023,03-2023
1113,Espalda-Bíceps,2023-03-31 11:13:00,2023-03-31 12:28:00,Shrug (Dumbbell),,2,normal,12.0,12,,31,3,2023,03-2023
1114,Espalda-Bíceps,2023-03-31 11:13:00,2023-03-31 12:28:00,Shrug (Dumbbell),,3,normal,12.0,12,,31,3,2023,03-2023
1115,Espalda-Bíceps,2023-03-31 11:13:00,2023-03-31 12:28:00,Face Pull,,1,normal,40.0,12,,31,3,2023,03-2023
