title;start_time;end_time;description;exercise_title;exercise_notes;set_index;set_type;weight_kg;reps;distance_km;duration_seconds;rpe
Pecho-tríceps;13 Sep 2023, 11:40;13 Sep 2023, 12:56;;Cable Overhead (Extensión De Triceps);;2;normal;15;9;;;
Espalda-Bíceps;8 Sep 2023, 11:53;8 Sep 2023, 12:53;;Bicep Curl (Dumbbell);;0;normal;7;12;;;
Espalda-Bíceps;8 Sep 2023, 11:53;8 Sep 2023, 12:53;;Bicep Curl (Dumbbell);;1;normal;7;12;;;
Espalda-Bíceps;8 Sep 2023, 11:53;8 Sep 2023, 12:53;;Bicep Curl (Dumbbell);;2;normal;7;11;;;
Espalda-Bíceps;8 Sep 2023, 11:53;8 Sep 2023, 12:53;;Lat Pulldown (Cable);;0;normal;40;12;;;
Espalda-Bíceps;8 Sep 2023, 11:53;8 Sep 2023, 12:53;;Lat Pulldown (Cable);;1;normal;40;12;;;
Espalda-Bíceps;8 Sep 2023, 11:53;8 Sep 2023, 12:53;;Seated Cable Row - Bar Grip;;0;normal;30;12;;;
Espalda-Bíceps;8 Sep 2023, 11:53;8 Sep 2023, 12:53;;Seated Cable Row - Bar Grip;;1;normal;30;12;;;
Espalda-Bíceps;8 Sep 2023, 11:53;8 Sep 2023, 12:53;;Seated Cable Row - Bar Grip;;2;normal;30;12;;;
Espalda-Bíceps;8 Sep 2023, 11:53;8 Sep 2023, 12:53;;Single Arm Cable Row;;0;normal;30;12;;;
Espalda-Bíceps;8 Sep 2023, 11:53;8 Sep 2023, 12:53;;Single Arm Cable Row;;1;normal;25;12;;;
Espalda-Bíceps;8 Sep 2023, 11:53;8 Sep 2023, 12:53;;Single Arm Cable Row;;2;normal;25;12;;;
Espalda-Bíceps;8 Sep 2023, 11:53;8 Sep 2023, 12:53;;Shrug (Dumbbell);;0;normal;12;12;;;
Espalda-Bíceps;8 Sep 2023, 11:53;8 Sep 2023, 12:53;;Shrug (Dumbbell);;1;normal;12;12;;;
Espalda-Bíceps;8 Sep 2023, 11:53;8 Sep 2023, 12:53;;Shrug (Dumbbell);;2;normal;12;12;;;
Espalda-Bíceps;8 Sep 2023, 11:53;8 Sep 2023, 12:53;;Face Pull;;0;normal;30;12;;;
Espalda-Bíceps;8 Sep 2023, 11:53;8 Sep 2023, 12:53;;Face Pull;;1;normal;30;12;;;
Espalda-Bíceps;8 Sep 2023, 11:53;8 Sep 2023, 12:53;;Face Pull;;2;normal;30;12;;;
Espalda-Bíceps;8 Sep 2023, 11:53;8 Sep 2023, 12:53;;Pull Up;;0;normal;;3;;;
Espalda-Bíceps;8 Sep 2023, 11:53;8 Sep 2023, 12:53;;Chin Up;;0;normal;;2;;;
Espalda-Bíceps;30 May 2023, 11:15;30 May 2023, 12:27;;Bicep Curl (Dumbbell);;0;normal;8;12;;;
Espalda-Bíceps;30 May 2023, 11:15;30 May 2023, 12:27;;Bicep Curl (Dumbbell);;1;normal;8;12;;;
Espalda-Bíceps;30 May 2023, 11:15;30 May 2023, 12:27;;Bicep Curl (Dumbbell);;2;normal;8;12;;;
Espalda-Bíceps;30 May 2023, 11:15;30 May 2023, 12:27;;Lat Pulldown (Cable);;0;normal;45;12;;;
Espalda-Bíceps;30 May 2023, 11:15;30 May 2023, 12:27;;Lat Pulldown (Cable);;1;normal;45;12;;;
Espalda-Bíceps;30 May 2023, 11:15;30 May 2023, 12:27;;Lat Pulldown (Cable);;2;normal;45;12;;;
Espalda-Bíceps;30 May 2023, 11:15;30 May 2023, 12:27;;Seated Cable Row - Bar Grip;;0;normal;40;12;;;
Espalda-Bíceps;30 May 2023, 11:15;30 May 2023, 12:27;;Seated Cable Row - Bar Grip;;1;normal;40;12;;;
Espalda-Bíceps;30 May 2023, 11:15;30 May 2023, 12:27;;Seated Cable Row - Bar Grip;;2;normal;40;12;;;
Espalda-Bíceps;30 May 2023, 11:15;30 May 2023, 12:27;;Single Arm Cable Row;;0;normal;30;12;;;
Espalda-Bíceps;30 May 2023, 11:15;30 May 2023, 12:27;;Single Arm Cable Row;;1;normal;35;12;;;
Espalda-Bíceps;30 May 2023, 11:15;30 May 2023, 12:27;;Single Arm Cable Row;;2;normal;30;12;;;
Espalda-Bíceps;30 May 2023, 11:15;30 May 2023, 12:27;;Hammer Curl (Dumbbell);;0;normal;7;12;;;
Espalda-Bíceps;30 May 2023, 11:15;30 May 2023, 12:27;;Hammer Curl (Dumbbell);;1;normal;7;11;;;
Espalda-Bíceps;30 May 2023, 11:15;30 May 2023, 12:27;;Hammer Curl (Dumbbell);;2;normal;7;9;;;
Espalda-Bíceps;30 May 2023, 11:15;30 May 2023, 12:27;;Face Pull;;0;normal;35;12;;;
Espalda-Bíceps;30 May 2023, 11:15;30 May 2023, 12:27;;Face Pull;;1;normal;35;12;;;
Espalda-Bíceps;30 May 2023, 11:15;30 May 2023, 12:27;;Face Pull;;2;normal;35;12;;;
Pecho-tríceps;29 May 2023, 11:23;29 May 2023, 12:33;;Bench Press (Barbell);;0;normal;52;12;;;
Pecho-tríceps;29 May 2023, 11:23;29 May 2023, 12:33;;Bench Press (Barbell);;1;normal;52;12;;;
Pecho-tríceps;29 May 2023, 11:23;29 May 2023, 12:33;;Bench Press (Barbell);;2;normal;52;10;;;
Pecho-tríceps;29 May 2023, 11:23;29 May 2023, 12:33;;Iso-Lateral Chest Press (Machine);;0;normal;31.8;12;;;
Pecho-tríceps;29 May 2023, 11:23;29 May 2023, 12:33;;Iso-Lateral Chest Press (Machine);;1;normal;36.8;11;;;
Pecho-tríceps;29 May 2023, 11:23;29 May 2023, 12:33;;Iso-Lateral Chest Press (Machine);;2;normal;36.8;10;;;
Pecho-tríceps;29 May 2023, 11:23;29 May 2023, 12:33;;Cable Fly Crossovers;;0;normal;15;12;;;
Pecho-tríceps;29 May 2023, 11:23;29 May 2023, 12:33;;Cable Fly Crossovers;;1;normal;15;12;;;
Pecho-tríceps;29 May 2023, 11:23;29 May 2023, 12:33;;Cable Fly Crossovers;;2;normal;15;10;;;
Pecho-tríceps;29 May 2023, 11:23;29 May 2023, 12:33;;Seated Shoulder Press (Machine);;0;normal;40;11;;;
Pecho-tríceps;29 May 2023, 11:23;29 May 2023, 12:33;;Seated Shoulder Press (Machine);;1;normal;40;12;;;
Pecho-tríceps;29 May 2023, 11:23;29 May 2023, 12:33;;Seated Shoulder Press (Machine);;2;normal;40;12;;;
Pecho-tríceps;29 May 2023, 11:23;29 May 2023, 12:33;;Seated Dip Machine;;0;normal;50;12;;;
Pecho-tríceps;29 May 2023, 11:23;29 May 2023, 12:33;;Seated Dip Machine;;1;normal;50;12;;;
Pecho-tríceps;29 May 2023, 11:23;29 May 2023, 12:33;;Seated Dip Machine;;2;normal;50;12;;;
Pecho-tríceps;29 May 2023, 11:23;29 May 2023, 12:33;;Lateral Raise (Cable);;0;normal;7;12;;;
Pecho-tríceps;29 May 2023, 11:23;29 May 2023, 12:33;;Lateral Raise (Cable);;1;normal;7;12;;;
Pecho-tríceps;29 May 2023, 11:23;29 May 2023, 12:33;;Lateral Raise (Cable);;2;normal;7;12;;;
Pecho-tríceps;29 May 2023, 11:23;29 May 2023, 12:33;;Triceps Pushdown;;0;normal;40;12;;;
Pecho-tríceps;29 May 2023, 11:23;29 May 2023, 12:33;;Triceps Pushdown;;1;normal;40;12;;;
Pecho-tríceps;29 May 2023, 11:23;29 May 2023, 12:33;;Triceps Pushdown;;2;normal;40;12;;;
Pecho-tríceps;29 May 2023, 11:23;29 May 2023, 12:33;;Cable Overhead (Extensión De Triceps);;0;normal;20;12;;;
Pecho-tríceps;29 May 2023, 11:23;29 May 2023, 12:33;;Cable Overhead (Extensión De Triceps);;1;normal;20;12;;;
Pecho-tríceps;29 May 2023, 11:23;29 May 2023, 12:33;;Cable Overhead (Extensión De Triceps);;2;normal;20;12;;;
Pecho-tríceps;22 May 2023, 11:10;22 May 2023, 12:30;;Bench Press (Barbell);;0;normal;55;12;;;
Pecho-tríceps;22 May 2023, 11:10;22 May 2023, 12:30;;Bench Press (Barbell);;1;normal;55;11;;;
Pecho-tríceps;22 May 2023, 11:10;22 May 2023, 12:30;;Bench Press (Barbell);;2;normal;55;7;;;
Pecho-tríceps;22 May 2023, 11:10;22 May 2023, 12:30;;Iso-Lateral Chest Press (Machine);;0;normal;31.8;12;;;
Pecho-tríceps;22 May 2023, 11:10;22 May 2023, 12:30;;Iso-Lateral Chest Press (Machine);;1;normal;31.8;12;;;
Pecho-tríceps;22 May 2023, 11:10;22 May 2023, 12:30;;Iso-Lateral Chest Press (Machine);;2;normal;31.8;12;;;
Pecho-tríceps;22 May 2023, 11:10;22 May 2023, 12:30;;Cable Fly Crossovers;;0;normal;15;12;;;
Pecho-tríceps;22 May 2023, 11:10;22 May 2023, 12:30;;Cable Fly Crossovers;;1;normal;15;12;;;
Pecho-tríceps;22 May 2023, 11:10;22 May 2023, 12:30;;Cable Fly Crossovers;;2;normal;15;12;;;
Pecho-tríceps;22 May 2023, 11:10;22 May 2023, 12:30;;Seated Shoulder Press (Machine);;0;normal;35;12;;;
Pecho-tríceps;22 May 2023, 11:10;22 May 2023, 12:30;;Seated Shoulder Press (Machine);;1;normal;35;12;;;
Pecho-tríceps;22 May 2023, 11:10;22 May 2023, 12:30;;Seated Shoulder Press (Machine);;2;normal;35;12;;;
Pecho-tríceps;22 May 2023, 11:10;22 May 2023, 12:30;;Seated Dip Machine;;0;normal;45;12;;;
Pecho-tríceps;22 May 2023, 11:10;22 May 2023, 12:30;;Seated Dip Machine;;1;normal;45;12;;;
Pecho-tríceps;22 May 2023, 11:10;22 May 2023, 12:30;;Seated Dip Machine;;2;normal;45;12;;;
Pecho-tríceps;22 May 2023, 11:10;22 May 2023, 12:30;;Lateral Raise (Cable);;0;normal;5;12;;;
Pecho-tríceps;22 May 2023, 11:10;22 May 2023, 12:30;;Lateral Raise (Cable);;1;normal;5;12;;;
Pecho-tríceps;22 May 2023, 11:10;22 May 2023, 12:30;;Lateral Raise (Cable);;2;normal;5;12;;;
Pecho-tríceps;22 May 2023, 11:10;22 May 2023, 12:30;;Triceps Pushdown;;0;normal;40;12;;;
Pecho-tríceps;22 May 2023, 11:10;22 May 2023, 12:30;;Triceps Pushdown;;1;normal;40;12;;;
Pecho-tríceps;22 May 2023, 11:10;22 May 2023, 12:30;;Triceps Pushdown;;2;normal;40;12;;;
Pecho-tríceps;22 May 2023, 11:10;22 May 2023, 12:30;;Cable Overhead (Extensión De Triceps);;0;normal;15;12;;;
Pecho-tríceps;22 May 2023, 11:10;22 May 2023, 12:30;;Cable Overhead (Extensión De Triceps);;1;normal;15;12;;;
Pecho-tríceps;22 May 2023, 11:10;22 May 2023, 12:30;;Cable Overhead (Extensión De Triceps);;2;normal;15;12;;;
Espalda-Bíceps;19 May 2023, 10:58;19 May 2023, 12:05;;Bicep Curl (Dumbbell);;0;normal;7;12;;;
Espalda-Bíceps;19 May 2023, 10:58;19 May 2023, 12:05;;Bicep Curl (Dumbbell);;1;normal;8;12;;;
Espalda-Bíceps;19 May 2023, 10:58;19 May 2023, 12:05;;Bicep Curl (Dumbbell);;2;normal;8;12;;;
Espalda-Bíceps;19 May 2023, 10:58;19 May 2023, 12:05;;Lat Pulldown (Cable);;0;normal;40;12;;;
Espalda-Bíceps;19 May 2023, 10:58;19 May 2023, 12:05;;Lat Pulldown (Cable);;1;normal;40;12;;;
Espalda-Bíceps;19 May 2023, 10:58;19 May 2023, 12:05;;Lat Pulldown (Cable);;2;normal;40;12;;;
Espalda-Bíceps;19 May 2023, 10:58;19 May 2023, 12:05;;Seated Cable Row - Bar Grip;;0;normal;40;12;;;
Espalda-Bíceps;19 May 2023, 10:58;19 May 2023, 12:05;;Seated Cable Row - Bar Grip;;1;normal;40;12;;;
Espalda-Bíceps;19 May 2023, 10:58;19 May 2023, 12:05;;Seated Cable Row - Bar Grip;;2;normal;40;12;;;
Espalda-Bíceps;19 May 2023, 10:58;19 May 2023, 12:05;;Single Arm Cable Row;;0;normal;35;12;;;
Espalda-Bíceps;19 May 2023, 10:58;19 May 2023, 12:05;;Single Arm Cable Row;;1;normal;30;12;;;
Espalda-Bíceps;19 May 2023, 10:58;19 May 2023, 12:05;;Single Arm Cable Row;;2;normal;30;12;;;
Espalda-Bíceps;19 May 2023, 10:58;19 May 2023, 12:05;;Hammer Curl (Dumbbell);;0;normal;7;12;;;
Espalda-Bíceps;19 May 2023, 10:58;19 May 2023, 12:05;;Hammer Curl (Dumbbell);;1;normal;7;12;;;
Espalda-Bíceps;19 May 2023, 10:58;19 May 2023, 12:05;;Hammer Curl (Dumbbell);;2;normal;7;10;;;
Espalda-Bíceps;19 May 2023, 10:58;19 May 2023, 12:05;;Shrug (Dumbbell);;0;normal;12;12;;;
Espalda-Bíceps;19 May 2023, 10:58;19 May 2023, 12:05;;Shrug (Dumbbell);;1;normal;12;12;;;
Espalda-Bíceps;19 May 2023, 10:58;19 May 2023, 12:05;;Shrug (Dumbbell);;2;normal;12;12;;;
Espalda-Bíceps;19 May 2023, 10:58;19 May 2023, 12:05;;Face Pull;;0;normal;35;12;;;
Espalda-Bíceps;19 May 2023, 10:58;19 May 2023, 12:05;;Face Pull;;1;normal;35;12;;;
Espalda-Bíceps;19 May 2023, 10:58;19 May 2023, 12:05;;Face Pull;;2;normal;35;12;;;
Pecho-tríceps;4 May 2023, 11:06;4 May 2023, 12:21;;Bench Press (Barbell);;0;normal;42.6;12;;;
Pecho-tríceps;4 May 2023, 11:06;4 May 2023, 12:21;;Bench Press (Barbell);;1;normal;52;12;;;
Pecho-tríceps;4 May 2023, 11:06;4 May 2023, 12:21;;Bench Press (Barbell);;2;normal;52;12;;;
Pecho-tríceps;4 May 2023, 11:06;4 May 2023, 12:21;;Iso-Lateral Chest Press (Machine);;0;normal;31.8;12;;;
Pecho-tríceps;4 May 2023, 11:06;4 May 2023, 12:21;;Iso-Lateral Chest Press (Machine);;1;normal;31.8;12;;;
Pecho-tríceps;4 May 2023, 11:06;4 May 2023, 12:21;;Iso-Lateral Chest Press (Machine);;2;normal;31.8;12;;;
Pecho-tríceps;4 May 2023, 11:06;4 May 2023, 12:21;;Cable Fly Crossovers;;0;normal;15;12;;;
Pecho-tríceps;4 May 2023, 11:06;4 May 2023, 12:21;;Cable Fly Crossovers;;1;normal;15;12;;;
Pecho-tríceps;4 May 2023, 11:06;4 May 2023, 12:21;;Cable Fly Crossovers;;2;normal;15;12;;;
Pecho-tríceps;4 May 2023, 11:06;4 May 2023, 12:21;;Seated Shoulder Press (Machine);;0;normal;35;12;;;
Pecho-tríceps;4 May 2023, 11:06;4 May 2023, 12:21;;Seated Shoulder Press (Machine);;1;normal;40;12;;;
Pecho-tríceps;4 May 2023, 11:06;4 May 2023, 12:21;;Seated Shoulder Press (Machine);;2;normal;40;12;;;
Pecho-tríceps;4 May 2023, 11:06;4 May 2023, 12:21;;Seated Dip Machine;;0;normal;45;12;;;
Pecho-tríceps;4 May 2023, 11:06;4 May 2023, 12:21;;Seated Dip Machine;;1;normal;50;12;;;
Pecho-tríceps;4 May 2023, 11:06;4 May 2023, 12:21;;Seated Dip Machine;;2;normal;50;12;;;
Pecho-tríceps;4 May 2023, 11:06;4 May 2023, 12:21;;Lateral Raise (Cable);;0;normal;5;12;;;
Pecho-tríceps;4 May 2023, 11:06;4 May 2023, 12:21;;Lateral Raise (Cable);;1;normal;5;12;;;
Pecho-tríceps;4 May 2023, 11:06;4 May 2023, 12:21;;Lateral Raise (Cable);;2;normal;5;12;;;
Pecho-tríceps;4 May 2023, 11:06;4 May 2023, 12:21;;Triceps Pushdown;;0;normal;40;12;;;
Pecho-tríceps;4 May 2023, 11:06;4 May 2023, 12:21;;Triceps Pushdown;;1;normal;40;12;;;
Pecho-tríceps;4 May 2023, 11:06;4 May 2023, 12:21;;Triceps Pushdown;;2;normal;40;12;;;
Pecho-tríceps;4 May 2023, 11:06;4 May 2023, 12:21;;Cable Overhead (Extensión De Triceps);;0;normal;20;12;;;
Pecho-tríceps;4 May 2023, 11:06;4 May 2023, 12:21;;Cable Overhead (Extensión De Triceps);;1;normal;20;12;;;
Pecho-tríceps;4 May 2023, 11:06;4 May 2023, 12:21;;Cable Overhead (Extensión De Triceps);;2;normal;15;12;;;
Pecho-tríceps;13 Apr 2023, 15:56;13 Apr 2023, 16:56;;Bench Press (Barbell);;0;normal;57;10;;;
Pecho-tríceps;13 Apr 2023, 15:56;13 Apr 2023, 16:56;;Bench Press (Barbell);;1;normal;57;9;;;
Pecho-tríceps;13 Apr 2023, 15:56;13 Apr 2023, 16:56;;Bench Press (Barbell);;2;normal;57;8;;;
Pecho-tríceps;13 Apr 2023, 15:56;13 Apr 2023, 16:56;;Iso-Lateral Chest Press (Machine);;0;normal;31.8;12;;;
Pecho-tríceps;13 Apr 2023, 15:56;13 Apr 2023, 16:56;;Iso-Lateral Chest Press (Machine);;1;normal;36.8;12;;;
Pecho-tríceps;13 Apr 2023, 15:56;13 Apr 2023, 16:56;;Iso-Lateral Chest Press (Machine);;2;normal;36.8;10;;;
Pecho-tríceps;13 Apr 2023, 15:56;13 Apr 2023, 16:56;;Cable Fly Crossovers;;0;normal;15;12;;;
Pecho-tríceps;13 Apr 2023, 15:56;13 Apr 2023, 16:56;;Cable Fly Crossovers;;1;normal;20;12;;;
Pecho-tríceps;13 Apr 2023, 15:56;13 Apr 2023, 16:56;;Cable Fly Crossovers;;2;normal;20;12;;;
Pecho-tríceps;13 Apr 2023, 15:56;13 Apr 2023, 16:56;;Seated Shoulder Press (Machine);;0;normal;35;12;;;
Pecho-tríceps;13 Apr 2023, 15:56;13 Apr 2023, 16:56;;Seated Shoulder Press (Machine);;1;normal;40;12;;;
Pecho-tríceps;13 Apr 2023, 15:56;13 Apr 2023, 16:56;;Seated Shoulder Press (Machine);;2;normal;45;11;;;
Pecho-tríceps;13 Apr 2023, 15:56;13 Apr 2023, 16:56;;Seated Dip Machine;;0;normal;45;12;;;
Pecho-tríceps;13 Apr 2023, 15:56;13 Apr 2023, 16:56;;Seated Dip Machine;;1;normal;45;12;;;
Pecho-tríceps;13 Apr 2023, 15:56;13 Apr 2023, 16:56;;Seated Dip Machine;;2;normal;45;12;;;
Pecho-tríceps;13 Apr 2023, 15:56;13 Apr 2023, 16:56;;Lateral Raise (Cable);;0;normal;7;12;;;
Pecho-tríceps;13 Apr 2023, 15:56;13 Apr 2023, 16:56;;Lateral Raise (Cable);;1;normal;7;12;;;
Pecho-tríceps;13 Apr 2023, 15:56;13 Apr 2023, 16:56;;Lateral Raise (Cable);;2;normal;7;12;;;
Pecho-tríceps;13 Apr 2023, 15:56;13 Apr 2023, 16:56;;Triceps Pushdown;;0;normal;40;12;;;
Pecho-tríceps;13 Apr 2023, 15:56;13 Apr 2023, 16:56;;Triceps Pushdown;;1;normal;45;11;;;
Pecho-tríceps;13 Apr 2023, 15:56;13 Apr 2023, 16:56;;Triceps Pushdown;;2;normal;45;10;;;
Pecho-tríceps;13 Apr 2023, 15:56;13 Apr 2023, 16:56;;Cable Overhead (Extensión De Triceps);;0;normal;20;12;;;
Pecho-tríceps;13 Apr 2023, 15:56;13 Apr 2023, 16:56;;Cable Overhead (Extensión De Triceps);;1;normal;25;12;;;
Pecho-tríceps;13 Apr 2023, 15:56;13 Apr 2023, 16:56;;Cable Overhead (Extensión De Triceps);;2;normal;25;12;;;
Espalda-Bíceps;11 Apr 2023, 10:49;11 Apr 2023, 12:08;;Bicep Curl (Dumbbell);;0;normal;8.5;12;;;
Espalda-Bíceps;11 Apr 2023, 10:49;11 Apr 2023, 12:08;;Bicep Curl (Dumbbell);;1;normal;8.5;12;;;
Espalda-Bíceps;11 Apr 2023, 10:49;11 Apr 2023, 12:08;;Bicep Curl (Dumbbell);;2;normal;8.5;12;;;
Espalda-Bíceps;11 Apr 2023, 10:49;11 Apr 2023, 12:08;;Lat Pulldown (Cable);;0;normal;40;12;;;
Espalda-Bíceps;11 Apr 2023, 10:49;11 Apr 2023, 12:08;;Lat Pulldown (Cable);;1;normal;45;12;;;
Espalda-Bíceps;11 Apr 2023, 10:49;11 Apr 2023, 12:08;;Lat Pulldown (Cable);;2;normal;45;12;;;
Espalda-Bíceps;11 Apr 2023, 10:49;11 Apr 2023, 12:08;;Seated Cable Row - Bar Grip;;0;normal;40;12;;;
Espalda-Bíceps;11 Apr 2023, 10:49;11 Apr 2023, 12:08;;Seated Cable Row - Bar Grip;;1;normal;40;12;;;
Espalda-Bíceps;11 Apr 2023, 10:49;11 Apr 2023, 12:08;;Seated Cable Row - Bar Grip;;2;normal;45;12;;;
Espalda-Bíceps;11 Apr 2023, 10:49;11 Apr 2023, 12:08;;Single Arm Cable Row;;0;normal;35;12;;;
Espalda-Bíceps;11 Apr 2023, 10:49;11 Apr 2023, 12:08;;Single Arm Cable Row;;1;normal;35;12;;;
Espalda-Bíceps;11 Apr 2023, 10:49;11 Apr 2023, 12:08;;Single Arm Cable Row;;2;normal;35;12;;;
Espalda-Bíceps;11 Apr 2023, 10:49;11 Apr 2023, 12:08;;Hammer Curl (Dumbbell);;0;normal;8.5;12;;;
Espalda-Bíceps;11 Apr 2023, 10:49;11 Apr 2023, 12:08;;Hammer Curl (Dumbbell);;1;normal;8.5;12;;;
Espalda-Bíceps;11 Apr 2023, 10:49;11 Apr 2023, 12:08;;Hammer Curl (Dumbbell);;2;normal;8.5;10;;;
Espalda-Bíceps;11 Apr 2023, 10:49;11 Apr 2023, 12:08;;Shrug (Dumbbell);;0;normal;12;12;;;
Espalda-Bíceps;11 Apr 2023, 10:49;11 Apr 2023, 12:08;;Shrug (Dumbbell);;1;normal;12;12;;;
Espalda-Bíceps;11 Apr 2023, 10:49;11 Apr 2023, 12:08;;Shrug (Dumbbell);;2;normal;12;12;;;
Espalda-Bíceps;11 Apr 2023, 10:49;11 Apr 2023, 12:08;;Face Pull;;0;normal;40;12;;;
Espalda-Bíceps;11 Apr 2023, 10:49;11 Apr 2023, 12:08;;Face Pull;;1;normal;40;12;;;
Espalda-Bíceps;11 Apr 2023, 10:49;11 Apr 2023, 12:08;;Face Pull;;2;normal;40;12;;;
Espalda-Bíceps;11 Apr 2023, 10:49;11 Apr 2023, 12:08;;Chin Up (Weighted);;0;normal;;6;;;
Pecho-tríceps;10 Apr 2023, 11:19;10 Apr 2023, 12:19;;Bench Press (Barbell);;0;normal;52;12;;;
Pecho-tríceps;10 Apr 2023, 11:19;10 Apr 2023, 12:19;;Bench Press (Barbell);;1;normal;52;12;;;
Pecho-tríceps;10 Apr 2023, 11:19;10 Apr 2023, 12:19;;Bench Press (Barbell);;2;normal;52;10;;;
Pecho-tríceps;10 Apr 2023, 11:19;10 Apr 2023, 12:19;;Iso-Lateral Chest Press (Machine);;0;normal;31.8;12;;;
Pecho-tríceps;10 Apr 2023, 11:19;10 Apr 2023, 12:19;;Iso-Lateral Chest Press (Machine);;1;normal;36.8;12;;;
Pecho-tríceps;10 Apr 2023, 11:19;10 Apr 2023, 12:19;;Iso-Lateral Chest Press (Machine);;2;normal;36.8;10;;;
Pecho-tríceps;10 Apr 2023, 11:19;10 Apr 2023, 12:19;;Cable Fly Crossovers;;0;normal;15;12;;;
Pecho-tríceps;10 Apr 2023, 11:19;10 Apr 2023, 12:19;;Cable Fly Crossovers;;1;normal;15;12;;;
Pecho-tríceps;10 Apr 2023, 11:19;10 Apr 2023, 12:19;;Cable Fly Crossovers;;2;normal;15;12;;;
Pecho-tríceps;10 Apr 2023, 11:19;10 Apr 2023, 12:19;;Seated Shoulder Press (Machine);;0;normal;35;12;;;
Pecho-tríceps;10 Apr 2023, 11:19;10 Apr 2023, 12:19;;Seated Shoulder Press (Machine);;1;normal;40;12;;;
Pecho-tríceps;10 Apr 2023, 11:19;10 Apr 2023, 12:19;;Seated Shoulder Press (Machine);;2;normal;45;11;;;
Pecho-tríceps;10 Apr 2023, 11:19;10 Apr 2023, 12:19;;Seated Dip Machine;;0;normal;45;12;;;
Pecho-tríceps;10 Apr 2023, 11:19;10 Apr 2023, 12:19;;Seated Dip Machine;;1;normal;45;12;;;
Pecho-tríceps;10 Apr 2023, 11:19;10 Apr 2023, 12:19;;Seated Dip Machine;;2;normal;45;12;;;
Pecho-tríceps;10 Apr 2023, 11:19;10 Apr 2023, 12:19;;Lateral Raise (Cable);;0;normal;7;12;;;
Pecho-tríceps;10 Apr 2023, 11:19;10 Apr 2023, 12:19;;Lateral Raise (Cable);;1;normal;7;12;;;
Pecho-tríceps;10 Apr 2023, 11:19;10 Apr 2023, 12:19;;Lateral Raise (Cable);;2;normal;7;12;;;
Pecho-tríceps;10 Apr 2023, 11:19;10 Apr 2023, 12:19;;Triceps Pushdown;;0;normal;40;12;;;
Pecho-tríceps;10 Apr 2023, 11:19;10 Apr 2023, 12:19;;Triceps Pushdown;;1;normal;45;11;;;
Pecho-tríceps;10 Apr 2023, 11:19;10 Apr 2023, 12:19;;Triceps Pushdown;;2;normal;45;10;;;
Pecho-tríceps;10 Apr 2023, 11:19;10 Apr 2023, 12:19;;Cable Overhead (Extensión De Triceps);;0;normal;20;12;;;
Pecho-tríceps;10 Apr 2023, 11:19;10 Apr 2023, 12:19;;Cable Overhead (Extensión De Triceps);;1;normal;25;12;;;
Pecho-tríceps;10 Apr 2023, 11:19;10 Apr 2023, 12:19;;Cable Overhead (Extensión De Triceps);;2;normal;25;12;;;
Espalda-Bíceps;4 Apr 2023, 11:09;4 Apr 2023, 12:15;;Bicep Curl (Dumbbell);;0;normal;8.5;12;;;
Espalda-Bíceps;4 Apr 2023, 11:09;4 Apr 2023, 12:15;;Bicep Curl (Dumbbell);;1;normal;8.5;12;;;
Espalda-Bíceps;4 Apr 2023, 11:09;4 Apr 2023, 12:15;;Bicep Curl (Dumbbell);;2;normal;8.5;12;;;
Espalda-Bíceps;4 Apr 2023, 11:09;4 Apr 2023, 12:15;;Lat Pulldown (Cable);;0;normal;40;12;;;
Espalda-Bíceps;4 Apr 2023, 11:09;4 Apr 2023, 12:15;;Lat Pulldown (Cable);;1;normal;45;12;;;
Espalda-Bíceps;4 Apr 2023, 11:09;4 Apr 2023, 12:15;;Lat Pulldown (Cable);;2;normal;45;12;;;
Espalda-Bíceps;4 Apr 2023, 11:09;4 Apr 2023, 12:15;;Seated Cable Row - Bar Grip;;0;normal;40;12;;;
Espalda-Bíceps;4 Apr 2023, 11:09;4 Apr 2023, 12:15;;Seated Cable Row - Bar Grip;;1;normal;40;12;;;
Espalda-Bíceps;4 Apr 2023, 11:09;4 Apr 2023, 12:15;;Seated Cable Row - Bar Grip;;2;normal;45;10;;;
Espalda-Bíceps;4 Apr 2023, 11:09;4 Apr 2023, 12:15;;Single Arm Cable Row;;0;normal;35;12;;;
Espalda-Bíceps;4 Apr 2023, 11:09;4 Apr 2023, 12:15;;Single Arm Cable Row;;1;normal;35;12;;;
Espalda-Bíceps;4 Apr 2023, 11:09;4 Apr 2023, 12:15;;Single Arm Cable Row;;2;normal;35;12;;;
Espalda-Bíceps;4 Apr 2023, 11:09;4 Apr 2023, 12:15;;Hammer Curl (Dumbbell);;0;normal;8.5;12;;;
Espalda-Bíceps;4 Apr 2023, 11:09;4 Apr 2023, 12:15;;Hammer Curl (Dumbbell);;1;normal;8.5;12;;;
Espalda-Bíceps;4 Apr 2023, 11:09;4 Apr 2023, 12:15;;Hammer Curl (Dumbbell);;2;normal;8.5;10;;;
Espalda-Bíceps;4 Apr 2023, 11:09;4 Apr 2023, 12:15;;Shrug (Dumbbell);;0;normal;12;12;;;
Espalda-Bíceps;4 Apr 2023, 11:09;4 Apr 2023, 12:15;;Shrug (Dumbbell);;1;normal;12;12;;;
Espalda-Bíceps;4 Apr 2023, 11:09;4 Apr 2023, 12:15;;Shrug (Dumbbell);;2;normal;12;12;;;
